date,APMC,CommodityId,min_price,max_price,modal_price,arrivals_in_qtl
2016-10-01,Pune,143,2556,4148,3732,1244
2014-09-01,Pune,143,2104,3354,2729,458
2015-09-01,Pune,143,1450,2736,2400,1584
2016-09-01,Pune,143,1430,2530,2252,1880
2016-11-01,Pune,143,2260,3500,3044,2248
2015-04-01,Sangali,150,2329,3426,2842,2100
2016-04-01,Sangali,150,3253,3410,3361,1345
2015-08-01,Sangali,150,2964,3936,3507,1160
2016-08-01,Sangali,150,3769,3944,3866,596
2014-12-01,Sangali,150,3985,4578,4281,1181
2015-12-01,Sangali,150,3600,4554,4246,1033
2016-02-01,Sangali,150,3258,3608,3521,330
2015-01-01,Sangali,150,4057,4629,4343,800
2016-01-01,Sangali,150,3417,4003,3867,687
2015-07-01,Sangali,150,2677,3561,3173,1222
2016-07-01,Sangali,150,3906,4125,4045,191
2015-06-01,Sangali,150,2476,3570,3074,1568
2016-06-01,Sangali,150,3757,4114,4001,633
2015-03-01,Sangali,150,2590,3273,2931,1239
2016-03-01,Sangali,150,3013,3281,3193,937
2016-05-01,Sangali,150,3286,3593,3491,2112
2014-11-01,Sangali,150,3800,4567,4186,466
2015-11-01,Sangali,150,3465,4324,4006,736
2014-10-01,Sangali,150,3763,4344,4053,403
2015-10-01,Sangali,150,3079,3939,3689,749
2016-10-01,Sangali,150,3256,3563,3465,204
2014-09-01,Sangali,150,3750,4360,4055,2600
2015-09-01,Sangali,150,3123,4218,3782,1498
2016-09-01,Sangali,150,3409,3695,3631,403
2016-11-01,Sangali,150,3491,3664,3603,218
2015-04-01,Pune,156,1750,2458,2104,35
2016-04-01,Pune,156,2873,3167,3007,94
2015-08-01,Pune,156,1396,2326,1848,234
2016-08-01,Pune,156,2489,2932,2712,199
2014-12-01,Pune,156,1614,2171,1893,65
2015-12-01,Pune,156,2531,2938,2700,196
2015-02-01,Pune,156,1875,3000,2438,12
2016-02-01,Pune,156,2425,2890,2630,415
2016-01-01,Pune,156,2617,3028,2772,120
2015-07-01,Pune,156,1722,2348,2017,192
2016-07-01,Pune,156,2794,3267,3017,162
2015-06-01,Pune,156,2006,2650,2338,171
2015-03-01,Pune,156,1468,2018,1743,76
2016-03-01,Pune,156,2600,3145,2870,190
2015-05-01,Pune,156,1566,2113,1839,91
2016-05-01,Pune,156,2933,3190,3033,265
2014-11-01,Pune,156,1914,2429,2171,132
2015-11-01,Pune,156,2769,3208,2977,105
2014-10-01,Pune,156,1800,2200,2000,35
2015-10-01,Pune,156,2082,2906,2629,185
2016-10-01,Pune,156,2325,2890,2650,114
2014-09-01,Pune,156,2000,2500,2250,37
2015-09-01,Pune,156,1785,2750,2260,178
2016-09-01,Pune,156,2344,2856,2622,109
2016-11-01,Pune,156,2459,3018,2771,118
2015-04-01,Pune,158,1485,2500,1992,141
2016-04-01,Pune,158,1481,3000,2688,262
2015-08-01,Pune,158,1468,2621,2089,568
2016-08-01,Pune,158,2125,2925,2608,771
2014-12-01,Pune,158,1300,2214,1757,271
2015-12-01,Pune,158,1553,2868,2484,434
2015-02-01,Pune,158,1418,2064,1741,548
2016-02-01,Pune,158,1500,2595,2276,483
2015-01-01,Pune,158,1350,2200,1775,172
2016-01-01,Pune,158,1500,2900,2570,332
2015-07-01,Pune,158,1486,2759,2100,449
2015-06-01,Pune,158,1507,3000,2220,107
2015-03-01,Pune,158,1482,2136,1809,346
2016-03-01,Pune,158,1500,3011,2700,433
2015-05-01,Pune,158,1500,2731,2116,108
2016-05-01,Pune,158,2000,3025,2731,202
2014-11-01,Pune,158,1425,2100,1763,402
2015-11-01,Pune,158,1536,2836,2493,377
2014-10-01,Pune,158,1371,2100,1736,186
2015-10-01,Pune,158,1540,2925,2565,533
2016-10-01,Pune,158,2048,2757,2470,530
2014-09-01,Pune,158,1543,2386,1964,197
2015-09-01,Pune,158,1416,2668,2289,467
2016-09-01,Pune,158,1947,2842,2511,572
2016-11-01,Pune,158,1817,2639,2322,497
2015-04-01,Mumbai,160,55333,78000,66667,4239
2016-04-01,Mumbai,160,60000,90000,75000,4499
2015-08-01,Mumbai,160,52118,83235,67676,3971
2016-08-01,Mumbai,160,65833,88750,77292,4885
2014-12-01,Mumbai,160,47667,80444,64056,5467
2015-12-01,Mumbai,160,73037,91593,82315,6079
2015-02-01,Mumbai,160,63684,84737,74211,3513
2016-02-01,Mumbai,160,60000,90000,75000,2732
2015-01-01,Mumbai,160,45769,90000,67885,5095
2016-01-01,Mumbai,160,61318,88727,75023,3519
2015-07-01,Mumbai,160,60000,96923,78462,6243
2016-07-01,Mumbai,160,62727,82727,72727,4294
2015-06-01,Mumbai,160,58448,85948,72198,4877
2016-06-01,Mumbai,160,80000,100000,90000,2781
2015-03-01,Mumbai,160,58318,80000,69159,3468
2016-03-01,Mumbai,160,60000,90000,75000,2559
2015-05-01,Mumbai,160,57333,84667,71000,3412
2016-05-01,Mumbai,160,66087,93043,79565,4614
2014-11-01,Mumbai,160,52381,91429,71905,3612
2015-11-01,Mumbai,160,62391,111304,86848,5945
2014-10-01,Mumbai,160,52632,94526,73579,6203
2016-10-01,Mumbai,160,69087,110435,91522,8110
2014-09-01,Mumbai,160,45826,79957,62891,5947
2015-09-01,Mumbai,160,62905,119048,90976,4939
2016-11-01,Mumbai,160,66154,106154,86154,1010
2015-04-01,Tasgaon,195,8695,15868,11934,101815
2016-04-01,Tasgaon,195,6303,13200,7761,82922
2015-08-01,Tasgaon,195,6262,14500,7869,80639
2016-08-01,Tasgaon,195,6227,12436,7997,76836
2014-12-01,Tasgaon,195,12791,18245,15721,23321
2015-12-01,Tasgaon,195,5713,12463,7300,44362
2015-02-01,Tasgaon,195,11963,18067,14998,40756
2016-02-01,Tasgaon,195,6335,13548,7919,77819
2015-01-01,Tasgaon,195,13283,19449,16131,20845
2016-01-01,Tasgaon,195,5912,12194,7064,39499
2015-07-01,Tasgaon,195,6353,14328,8026,70018
2016-07-01,Tasgaon,195,6414,12362,7838,35755
2015-06-01,Tasgaon,195,6506,14858,8583,75578
2016-06-01,Tasgaon,195,6612,12836,7970,59214
2015-03-01,Tasgaon,195,11843,17751,14626,104737
2016-03-01,Tasgaon,195,6620,15013,8084,114648
2015-05-01,Tasgaon,195,6892,14539,10475,66172
2016-05-01,Tasgaon,195,6529,13102,7864,58685
2014-11-01,Tasgaon,195,12600,18673,15733,8917
2015-11-01,Tasgaon,195,5833,14000,7500,4218
2014-10-01,Tasgaon,195,11800,17247,14533,6886
2015-10-01,Tasgaon,195,6334,15000,7966,75601
2016-10-01,Tasgaon,195,6221,12000,7800,31116
2014-09-01,Tasgaon,195,12806,20214,15497,33591
2015-09-01,Tasgaon,195,6052,15085,8027,65514
2015-04-01,Dudhani,1,1137,1179,1158,99
2016-04-01,Dudhani,1,1606,1640,1637,25
2016-08-01,Dudhani,1,1435,1594,1545,208
2014-12-01,Dudhani,1,1130,1511,1371,2829
2015-12-01,Dudhani,1,1403,1557,1527,189
2015-02-01,Dudhani,1,1153,1313,1254,740
2016-02-01,Dudhani,1,1318,1419,1377,24
2015-01-01,Dudhani,1,1162,1391,1325,2223
2016-01-01,Dudhani,1,1421,1492,1466,145
2016-07-01,Dudhani,1,1598,1705,1658,49
2015-06-01,Dudhani,1,1114,1147,1126,30
2015-03-01,Dudhani,1,1138,1207,1204,110
2016-03-01,Dudhani,1,1510,1561,1554,82
2015-05-01,Dudhani,1,1113,1127,1127,14
2016-05-01,Dudhani,1,1688,1756,1754,52
2014-11-01,Dudhani,1,1129,1625,1458,7503
2015-11-01,Dudhani,1,1500,1598,1554,160
2014-10-01,Dudhani,1,1095,1505,1375,5950
2015-10-01,Dudhani,1,1263,1371,1303,93
2016-10-01,Dudhani,1,1218,1843,1655,17057
2014-09-01,Dudhani,1,1068,1115,1106,48
2015-09-01,Dudhani,1,1305,1305,1305,13
2016-09-01,Dudhani,1,1370,1672,1586,1708
2016-11-01,Dudhani,1,1250,1830,1611,1622
2015-04-01,Jamkhed,1,1304,1446,1375,164
2016-04-01,Jamkhed,1,1513,1742,1627,45
2015-08-01,Jamkhed,1,1413,1557,1485,63
2016-08-01,Jamkhed,1,1508,1817,1663,136
2014-12-01,Jamkhed,1,1300,1488,1394,846
2015-12-01,Jamkhed,1,1600,1833,1716,370
2015-02-01,Jamkhed,1,1300,1453,1376,263
2016-02-01,Jamkhed,1,1425,1578,1502,76
2015-01-01,Jamkhed,1,1300,1488,1394,730
2016-01-01,Jamkhed,1,1428,1645,1536,160
2015-07-01,Jamkhed,1,1359,1503,1431,98
2015-06-01,Jamkhed,1,1300,1445,1372,268
2016-06-01,Jamkhed,1,1532,1807,1670,82
2015-03-01,Jamkhed,1,1300,1450,1375,197
2016-03-01,Jamkhed,1,1408,1558,1483,43
2015-05-01,Jamkhed,1,1300,1450,1375,174
2016-05-01,Jamkhed,1,1486,1814,1650,68
2014-11-01,Jamkhed,1,1318,1503,1411,1877
2015-11-01,Jamkhed,1,1486,1633,1560,171
2014-10-01,Jamkhed,1,1329,1503,1416,2554
2015-10-01,Jamkhed,1,1438,1602,1520,258
2014-09-01,Jamkhed,1,1302,1498,1400,410
2015-09-01,Jamkhed,1,1457,1617,1537,188
2016-09-01,Jamkhed,1,1493,1697,1595,213
2015-04-01,Kannad,1,1204,1412,1342,357
2016-04-01,Kannad,1,1597,1871,1774,111
2015-08-01,Kannad,1,1143,1329,1317,131
2016-08-01,Kannad,1,1651,1809,1733,173
2014-12-01,Kannad,1,1250,1364,1302,181
2015-12-01,Kannad,1,1548,1790,1731,231
2016-02-01,Kannad,1,1468,1638,1556,180
2016-01-01,Kannad,1,1337,1545,1464,198
2015-07-01,Kannad,1,1114,1308,1243,468
2016-07-01,Kannad,1,1621,1760,1697,125
2015-06-01,Kannad,1,1068,1173,1255,551
2016-06-01,Kannad,1,1608,1749,1678,156
2015-03-01,Kannad,1,1188,1339,1269,104
2016-03-01,Kannad,1,1474,1671,1589,122
2015-05-01,Kannad,1,1092,1268,1205,857
2016-05-01,Kannad,1,1591,1868,1751,324
2014-11-01,Kannad,1,1250,1385,1312,356
2015-11-01,Kannad,1,1226,1375,1462,230
2014-10-01,Kannad,1,1250,1367,1306,208
2015-10-01,Kannad,1,1050,1221,1313,2621
2016-10-01,Kannad,1,1271,1584,1432,315
2014-09-01,Kannad,1,1245,1395,1307,771
2016-09-01,Kannad,1,1476,1644,1561,196
2016-11-01,Kannad,1,1333,1602,1468,162
2015-04-01,Lasalgaon,1,1286,1556,1438,837
2016-04-01,Lasalgaon,1,1429,2107,1792,808
2015-08-01,Lasalgaon,1,1300,1577,1480,405
2016-08-01,Lasalgaon,1,1384,2034,1811,709
2014-12-01,Lasalgaon,1,1176,1442,1366,528
2015-12-01,Lasalgaon,1,1334,1803,1573,450
2015-02-01,Lasalgaon,1,1182,1426,1340,437
2016-02-01,Lasalgaon,1,1326,1987,1602,309
2015-01-01,Lasalgaon,1,1252,1517,1391,324
2016-01-01,Lasalgaon,1,1441,1741,1631,200
2015-07-01,Lasalgaon,1,1317,1588,1481,556
2015-06-01,Lasalgaon,1,1328,1569,1440,1061
2016-06-01,Lasalgaon,1,1461,2070,1752,425
2016-03-01,Lasalgaon,1,1315,2015,1715,461
2015-05-01,Lasalgaon,1,1222,1486,1377,1332
2014-11-01,Lasalgaon,1,1104,1531,1402,831
2015-11-01,Lasalgaon,1,1268,1764,1552,588
2014-10-01,Lasalgaon,1,1118,1447,1379,509
2015-10-01,Lasalgaon,1,1176,1621,1455,1130
2016-10-01,Lasalgaon,1,1346,1623,1441,1027
2014-09-01,Lasalgaon,1,1289,1615,1462,388
2015-09-01,Lasalgaon,1,1412,1670,1576,460
2016-09-01,Lasalgaon,1,1396,1852,1631,1438
2016-11-01,Lasalgaon,1,1293,1975,1735,588
2015-04-01,Latur,1,1298,1491,1403,688
2016-04-01,Latur,1,1629,1974,1794,658
2016-08-01,Latur,1,1523,1661,1575,53
2014-12-01,Latur,1,1144,1592,1363,1823
2015-12-01,Latur,1,1366,1735,1489,8309
2015-02-01,Latur,1,1228,1339,1306,1007
2016-02-01,Latur,1,1437,1729,1507,2093
2015-01-01,Latur,1,1247,1512,1392,2348
2016-01-01,Latur,1,1351,1681,1468,3799
2015-07-01,Latur,1,1125,1320,1225,56
2016-07-01,Latur,1,1501,1720,1680,9
2015-06-01,Latur,1,1165,1320,1223,167
2016-06-01,Latur,1,1665,1762,1712,322
2015-03-01,Latur,1,1276,1413,1350,296
2016-03-01,Latur,1,1573,1907,1706,2005
2015-05-01,Latur,1,1190,1411,1283,213
2016-05-01,Latur,1,1632,1854,1767,54
2014-11-01,Latur,1,1171,1544,1357,1163
2015-11-01,Latur,1,1397,1874,1601,1612
2015-10-01,Latur,1,1320,1320,1320,95
2016-10-01,Latur,1,1286,1627,1485,192
2014-09-01,Latur,1,1017,1317,1200,147
2016-09-01,Latur,1,1450,1550,1540,51
2016-11-01,Latur,1,1250,1610,1450,252
2015-04-01,Majalgaon,1,1058,1507,1309,576
2016-04-01,Majalgaon,1,1432,2047,1833,1540
2015-08-01,Majalgaon,1,1549,2027,1821,255
2016-08-01,Majalgaon,1,1346,1763,1667,550
2014-12-01,Majalgaon,1,1187,1676,1414,276
2015-12-01,Majalgaon,1,1393,1967,1636,937
2015-02-01,Majalgaon,1,1186,1535,1380,159
2016-02-01,Majalgaon,1,1274,1909,1715,840
2015-01-01,Majalgaon,1,1226,1693,1430,155
2015-07-01,Majalgaon,1,1314,1583,1465,185
2016-07-01,Majalgaon,1,1468,1839,1793,169
2015-06-01,Majalgaon,1,1060,1440,1262,591
2016-06-01,Majalgaon,1,1411,1783,1689,995
2016-03-01,Majalgaon,1,1246,1697,1507,842
2015-05-01,Majalgaon,1,1019,1434,1299,804
2016-05-01,Majalgaon,1,1302,1838,1687,1425
2014-11-01,Majalgaon,1,1173,1707,1480,860
2015-11-01,Majalgaon,1,1413,1956,1684,1496
2014-10-01,Majalgaon,1,1060,1669,1481,1801
2016-10-01,Majalgaon,1,1328,1534,1361,873
2014-09-01,Majalgaon,1,1107,1559,1315,402
2015-09-01,Majalgaon,1,1338,1631,1515,902
2016-09-01,Majalgaon,1,1290,1650,1504,1263
2016-11-01,Majalgaon,1,1330,1560,1346,680
2015-04-01,Nandura,1,990,1151,1106,54
2016-04-01,Nandura,1,1469,1608,1608,24
2015-08-01,Nandura,1,1114,1172,1172,9
2016-08-01,Nandura,1,1463,1480,1480,13
2014-12-01,Nandura,1,1094,1327,1227,453
2015-12-01,Nandura,1,1235,1529,1529,831
2015-02-01,Nandura,1,999,1135,1085,213
2016-02-01,Nandura,1,1208,1364,1364,33
2015-01-01,Nandura,1,1040,1190,1132,263
2016-01-01,Nandura,1,1207,1389,1389,246
2015-07-01,Nandura,1,1047,1098,1094,11
2016-07-01,Nandura,1,1487,1603,1603,6
2015-06-01,Nandura,1,1100,1154,1140,11
2015-03-01,Nandura,1,989,1088,1048,50
2016-03-01,Nandura,1,1309,1416,1416,24
2015-05-01,Nandura,1,988,1114,1074,20
2014-11-01,Nandura,1,1162,1346,1274,2270
2015-11-01,Nandura,1,1236,1530,1530,680
2014-10-01,Nandura,1,1237,1420,1337,1051
2015-10-01,Nandura,1,1147,1265,1265,125
2016-10-01,Nandura,1,1278,1540,1540,134
2015-09-01,Nandura,1,1147,1287,1287,58
2016-09-01,Nandura,1,1495,1667,1667,26
2016-11-01,Nandura,1,1220,1397,1397,67
2016-04-01,Satana,1,1669,2023,1894,235
2015-08-01,Satana,1,1344,1521,1442,158
2016-08-01,Satana,1,1517,1986,1818,418
2014-12-01,Satana,1,1138,1603,1445,616
2015-12-01,Satana,1,1403,1751,1562,426
2015-02-01,Satana,1,1166,1483,1341,84
2016-02-01,Satana,1,1434,1766,1591,436
2016-01-01,Satana,1,1394,1736,1590,276
2015-07-01,Satana,1,1304,1479,1379,367
2016-07-01,Satana,1,1653,2004,1887,34
2015-06-01,Satana,1,1162,1484,1360,543
2016-06-01,Satana,1,1520,2082,1832,300
2015-03-01,Satana,1,1200,1478,1355,75
2016-03-01,Satana,1,1463,1839,1692,303
2016-05-01,Satana,1,1563,2065,1898,330
2014-11-01,Satana,1,1147,1653,1507,847
2015-11-01,Satana,1,1371,1764,1539,280
2014-10-01,Satana,1,1099,1555,1414,1793
2015-10-01,Satana,1,1265,1558,1408,333
2016-10-01,Satana,1,1218,1627,1455,1494
2014-09-01,Satana,1,1274,1515,1421,723
2015-09-01,Satana,1,1396,1565,1479,121
2016-09-01,Satana,1,1393,1810,1634,474
2016-11-01,Satana,1,1336,1788,1576,562
2015-04-01,Umarga,1,1130,1130,1130,2
2016-04-01,Umarga,1,1401,1437,1424,9
2015-08-01,Umarga,1,1400,1400,1400,5
2016-08-01,Umarga,1,1316,1396,1336,12
2014-12-01,Umarga,1,1060,1196,1130,112
2015-12-01,Umarga,1,1239,1444,1360,171
2015-02-01,Umarga,1,1124,1160,1140,15
2016-02-01,Umarga,1,1228,1280,1228,18
2015-01-01,Umarga,1,1145,1227,1181,87
2016-01-01,Umarga,1,1298,1386,1325,62
2015-07-01,Umarga,1,1017,1017,1017,6
2015-06-01,Umarga,1,1000,1100,1000,4
2016-06-01,Umarga,1,1470,1504,1470,16
2015-03-01,Umarga,1,1100,1100,1100,3
2016-03-01,Umarga,1,1221,1271,1246,9
2015-05-01,Umarga,1,1200,1295,1200,5
2014-11-01,Umarga,1,1145,1315,1182,322
2015-11-01,Umarga,1,1318,1502,1431,147
2014-10-01,Umarga,1,1183,1319,1228,148
2015-10-01,Umarga,1,1233,1275,1240,16
2014-09-01,Umarga,1,1065,1075,1065,7
2015-09-01,Umarga,1,1480,1480,1480,4
2016-09-01,Umarga,1,1251,1412,1368,24
2016-11-01,Umarga,1,1087,1357,1216,9
2016-04-01,Vaduj,1,1500,1671,1586,140
2015-08-01,Vaduj,1,1400,1500,1600,22
2016-08-01,Vaduj,1,1700,1840,1770,35
2014-12-01,Vaduj,1,1400,1500,1450,173
2015-12-01,Vaduj,1,1467,1667,1567,97
2015-02-01,Vaduj,1,1400,1500,1450,5
2016-02-01,Vaduj,1,1500,1620,1560,33
2015-01-01,Vaduj,1,1400,1500,1450,79
2016-01-01,Vaduj,1,1525,1638,1581,48
2015-07-01,Vaduj,1,1400,1467,1533,31
2015-06-01,Vaduj,1,1400,1450,1500,10
2016-06-01,Vaduj,1,1711,1878,1794,51
2015-03-01,Vaduj,1,1400,1500,1450,84
2016-03-01,Vaduj,1,1744,1878,1811,102
2016-05-01,Vaduj,1,1629,1800,1714,38
2014-11-01,Vaduj,1,1400,1511,1456,255
2015-11-01,Vaduj,1,1413,1525,1563,59
2014-10-01,Vaduj,1,1388,1481,1434,135
2015-10-01,Vaduj,1,1400,1458,1517,245
2016-10-01,Vaduj,1,1595,1715,1655,1565
2014-09-01,Vaduj,1,1400,1563,1475,96
2015-09-01,Vaduj,1,1400,1478,1550,85
2016-09-01,Vaduj,1,1688,1788,1738,320
2016-11-01,Vaduj,1,1678,1800,1739,1115
2015-04-01,Achalpur,2,1400,1800,1600,7279
2015-08-01,Achalpur,2,1498,1583,1540,1993
2016-08-01,Achalpur,2,1744,1861,1802,4352
2014-12-01,Achalpur,2,1541,1706,1623,400
2015-12-01,Achalpur,2,1518,1655,1580,3904
2015-02-01,Achalpur,2,1548,1718,1633,1837
2016-02-01,Achalpur,2,1609,1792,1694,7111
2015-01-01,Achalpur,2,1575,1755,1665,370
2016-01-01,Achalpur,2,1585,1831,1680,5054
2015-07-01,Achalpur,2,1493,1575,1543,780
2016-07-01,Achalpur,2,1738,1905,1821,4416
2015-06-01,Achalpur,2,1442,1650,1552,1911
2016-06-01,Achalpur,2,1762,1951,1852,8640
2015-03-01,Achalpur,2,1463,1678,1584,3988
2016-03-01,Achalpur,2,1563,1788,1678,3661
2015-05-01,Achalpur,2,1400,1775,1588,1300
2016-05-01,Achalpur,2,1607,1839,1730,17290
2014-11-01,Achalpur,2,1518,1643,1580,410
2014-10-01,Achalpur,2,1455,1641,1548,410
2016-10-01,Achalpur,2,1742,1855,1802,3131
2014-09-01,Achalpur,2,1467,1617,1542,300
2015-09-01,Achalpur,2,1492,1587,1542,500
2016-09-01,Achalpur,2,1765,1926,1846,4513
2016-11-01,Achalpur,2,1765,1953,1859,2320
2016-04-01,Gangapur,2,1542,1985,1775,471
2015-08-01,Gangapur,2,1521,1709,1580,346
2016-08-01,Gangapur,2,1729,1963,1816,99
2014-12-01,Gangapur,2,1544,1727,1581,479
2015-12-01,Gangapur,2,1570,1723,1621,240
2015-02-01,Gangapur,2,1516,1713,1581,423
2015-01-01,Gangapur,2,1599,1769,1637,351
2016-01-01,Gangapur,2,1621,1887,1744,191
2015-07-01,Gangapur,2,1502,1708,1560,350
2016-07-01,Gangapur,2,1707,1993,1822,73
2015-06-01,Gangapur,2,1435,1716,1556,733
2016-06-01,Gangapur,2,1642,1905,1779,109
2015-03-01,Gangapur,2,1400,1745,1511,1251
2016-03-01,Gangapur,2,1538,1941,1727,359
2015-05-01,Gangapur,2,1406,1806,1582,976
2016-05-01,Gangapur,2,1559,1849,1700,183
2014-11-01,Gangapur,2,1579,1735,1634,386
2015-11-01,Gangapur,2,1580,1744,1620,352
2014-10-01,Gangapur,2,1468,1624,1528,466
2015-10-01,Gangapur,2,1663,1836,1706,425
2016-10-01,Gangapur,2,1661,2012,1826,225
2014-09-01,Gangapur,2,1501,1663,1555,590
2015-09-01,Gangapur,2,1519,1714,1578,287
2016-09-01,Gangapur,2,1663,2011,1835,129
2015-04-01,Hingoli,2,1448,2260,1852,3100
2016-04-01,Hingoli,2,2385,2385,2385,208
2015-08-01,Hingoli,2,1837,1837,1837,422
2016-08-01,Hingoli,2,2045,2045,2045,50
2014-12-01,Hingoli,2,1396,1791,1593,891
2015-12-01,Hingoli,2,2035,2035,2035,651
2015-02-01,Hingoli,2,1430,1872,1652,1253
2016-02-01,Hingoli,2,2109,2109,2109,435
2015-01-01,Hingoli,2,1492,1963,1728,739
2016-01-01,Hingoli,2,2075,2075,2075,40
2015-07-01,Hingoli,2,1724,1947,1947,1024
2016-07-01,Hingoli,2,2223,2223,2223,38
2015-06-01,Hingoli,2,1424,1969,1712,1726
2016-06-01,Hingoli,2,2200,2268,2234,325
2015-03-01,Hingoli,2,1499,1833,1662,1805
2016-03-01,Hingoli,2,2342,2342,2342,545
2016-05-01,Hingoli,2,2325,2325,2325,220
2015-11-01,Hingoli,2,2103,2103,2103,775
2015-10-01,Hingoli,2,2003,2003,2003,539
2016-10-01,Hingoli,2,2140,2140,2140,197
2014-09-01,Hingoli,2,1498,1729,1609,2706
2015-09-01,Hingoli,2,1948,2000,2000,766
2016-09-01,Hingoli,2,2155,2155,2155,277
2016-11-01,Hingoli,2,2245,2245,2245,106
2015-04-01,Kalamb (Os),2,2234,3186,2703,1462
2015-08-01,Kalamb (Os),2,1666,2446,2053,186
2016-08-01,Kalamb (Os),2,1958,2524,2327,58
2014-12-01,Kalamb (Os),2,1346,1827,1446,277
2015-12-01,Kalamb (Os),2,1757,2475,2069,237
2015-02-01,Kalamb (Os),2,1352,1962,1533,369
2016-02-01,Kalamb (Os),2,2000,2660,2422,164
2015-01-01,Kalamb (Os),2,1385,1910,1559,392
2016-01-01,Kalamb (Os),2,1605,2317,1860,109
2015-07-01,Kalamb (Os),2,1679,2449,2039,146
2016-07-01,Kalamb (Os),2,2142,2972,2379,16
2015-06-01,Kalamb (Os),2,1747,2597,2106,643
2016-06-01,Kalamb (Os),2,2080,2574,2409,78
2015-03-01,Kalamb (Os),2,2149,2987,2554,1485
2015-05-01,Kalamb (Os),2,2191,3178,2695,978
2014-11-01,Kalamb (Os),2,1339,1947,1502,227
2015-11-01,Kalamb (Os),2,1564,2477,2032,155
2014-10-01,Kalamb (Os),2,1346,1589,1415,292
2015-10-01,Kalamb (Os),2,1478,2260,1817,217
2016-10-01,Kalamb (Os),2,2119,2744,2338,110
2014-09-01,Kalamb (Os),2,1738,2025,1822,1452
2015-09-01,Kalamb (Os),2,1953,2654,2234,261
2016-09-01,Kalamb (Os),2,1795,2440,2142,93
2016-11-01,Kalamb (Os),2,2106,2716,2467,63
2015-04-01,Kalvan,2,1324,1939,1612,10500
2016-04-01,Kalvan,2,1522,1901,1688,2115
2015-08-01,Kalvan,2,1508,1611,1549,496
2016-08-01,Kalvan,2,1609,1779,1704,84
2014-12-01,Kalvan,2,1443,1602,1516,409
2015-12-01,Kalvan,2,1529,1644,1570,490
2016-02-01,Kalvan,2,1506,1695,1592,277
2015-01-01,Kalvan,2,1555,1666,1578,390
2016-01-01,Kalvan,2,1495,1665,1590,329
2015-07-01,Kalvan,2,1470,1614,1516,802
2015-06-01,Kalvan,2,1360,1520,1406,1220
2016-06-01,Kalvan,2,1677,1849,1770,399
2015-03-01,Kalvan,2,1401,1698,1487,1960
2016-03-01,Kalvan,2,1528,1797,1612,1530
2015-05-01,Kalvan,2,1330,1663,1465,11790
2016-05-01,Kalvan,2,1627,1890,1750,955
2014-11-01,Kalvan,2,1437,1684,1547,680
2015-11-01,Kalvan,2,1505,1633,1567,280
2014-10-01,Kalvan,2,1459,1539,1490,239
2015-10-01,Kalvan,2,1546,1771,1628,1210
2016-10-01,Kalvan,2,1635,1842,1682,313
2015-09-01,Kalvan,2,1522,1591,1547,230
2016-09-01,Kalvan,2,1705,1807,1753,152
2016-11-01,Kalvan,2,1724,1819,1761,167
2015-04-01,Kannad,2,1373,1665,1606,1112
2016-04-01,Kannad,2,1635,2008,1859,456
2015-08-01,Kannad,2,1439,1683,1673,1081
2016-08-01,Kannad,2,1734,2079,1916,229
2014-12-01,Kannad,2,1490,1781,1675,676
2015-12-01,Kannad,2,1541,1749,1724,2318
2016-02-01,Kannad,2,1598,2017,1890,938
2016-01-01,Kannad,2,1558,1847,1745,789
2015-07-01,Kannad,2,1423,1652,1583,514
2016-07-01,Kannad,2,1730,1978,1848,170
2015-06-01,Kannad,2,1404,1517,1622,1061
2016-06-01,Kannad,2,1688,2034,1865,220
2015-03-01,Kannad,2,1421,1649,1576,1053
2016-03-01,Kannad,2,1613,2090,1899,1092
2015-05-01,Kannad,2,1317,1642,1568,1051
2016-05-01,Kannad,2,1626,1962,1832,763
2014-11-01,Kannad,2,1476,1807,1688,2062
2015-11-01,Kannad,2,1508,1658,1745,1506
2014-10-01,Kannad,2,1388,1667,1557,2676
2015-10-01,Kannad,2,1467,1642,1768,2126
2016-10-01,Kannad,2,1661,2033,1850,248
2014-09-01,Kannad,2,1409,1656,1550,4902
2016-09-01,Kannad,2,1664,2071,1861,626
2016-11-01,Kannad,2,1643,2070,1856,191
2015-04-01,Karanja,2,1331,1778,1485,23625
2016-04-01,Karanja,2,1596,2138,1773,5445
2015-08-01,Karanja,2,1392,1673,1537,3240
2016-08-01,Karanja,2,1590,1937,1766,2935
2014-12-01,Karanja,2,1369,1597,1474,3958
2015-12-01,Karanja,2,1417,1822,1597,1127
2015-02-01,Karanja,2,1341,1695,1510,3964
2016-02-01,Karanja,2,1545,1915,1711,6215
2015-01-01,Karanja,2,1441,1685,1549,2232
2016-01-01,Karanja,2,1513,1841,1662,712
2015-07-01,Karanja,2,1410,1664,1529,2875
2016-07-01,Karanja,2,1624,1931,1771,3600
2015-06-01,Karanja,2,1358,1815,1527,9020
2015-03-01,Karanja,2,1221,1706,1383,31726
2016-03-01,Karanja,2,1496,1862,1644,18840
2015-05-01,Karanja,2,1347,1746,1518,14015
2014-11-01,Karanja,2,1402,1603,1470,5536
2015-11-01,Karanja,2,1407,1782,1563,1895
2014-10-01,Karanja,2,1317,1532,1418,5036
2015-10-01,Karanja,2,1431,1690,1556,3110
2016-10-01,Karanja,2,1598,1994,1756,1600
2014-09-01,Karanja,2,1365,1587,1458,10790
